GPS lat,GPS lon,Adresa,Adresa interní,Městská část,vyska,Typ zdroje,Systém,Popis,0.001,0.005,0.01
49.1816906,16.6831911,Dědická 1a,PK1 Dědická 1a,Slatina,264.7,PK,PK1DePS6,"PDS Bučovická 13,15,17",0.0,0.0058510902261458475,0.012289031170722588
49.1816906,16.6831911,Dědická 1a,PK1 Dědická 1a,Slatina,264.7,PK,DePS1MT,Měř.Dědická 1-6,0.0,0.0058510902261458475,0.012289031170722588
49.1816906,16.6831911,Dědická 1a,PK1 Dědická 1a,Slatina,264.7,PK,DePS2MT,Měř.Dědická 7-12,0.0,0.0058510902261458475,0.012289031170722588
49.1816906,16.6831911,Dědická 1a,PK1 Dědická 1a,Slatina,264.7,PK,DePS3MT,Měř.Dědická 13-18,0.0,0.0058510902261458475,0.012289031170722588
49.1816906,16.6831911,Dědická 1a,PK1 Dědická 1a,Slatina,264.7,PK,DePS4MT,Měř.Bučovická 1-6,0.0,0.0058510902261458475,0.012289031170722588
49.1816906,16.6831911,Dědická 1a,PK1 Dědická 1a,Slatina,264.7,PK,DePS5MT,"Měř.Bučovická 7,9,11",0.0,0.0058510902261458475,0.012289031170722588
49.1816906,16.6831911,Dědická 1a,PK1 Dědická 1a,Slatina,264.7,PK,DePS6MT,Měř.Bučovick,0.0,0.0058510902261458475,0.012289031170722588
49.1796981,16.6892064,Dědická 37,PK6 Dědická 37,Slatina,272.1,PK,PK6DeKOT,PK6 Dědická kotle,0.0,0.0058510902261458475,0.003917194619740488
49.1796981,16.6892064,Dědická 37,PK6 Dědická 37,Slatina,272.1,PK,PK6DeSTR,PK6 Dědická strojovna,0.0,0.0058510902261458475,0.003917194619740488
49.195398600000004,16.654475599999998,Došlíkova 31a,VS HO Došlíkova,Juliánov,236.1,HV,VSDosStr,Stroj.VS HO Došlíkova,0.0,0.08893660188427853,0.05339970453398265
49.195398600000004,16.654475599999998,Došlíkova 31a,VS HO Došlíkova,Juliánov,236.1,HV,VSDosMT,Měření HO Došlíkova,0.0,0.08893660188427853,0.05339970453398265
49.195398600000004,16.654475599999998,Došlíkova 31a,VS HO Došlíkova,Juliánov,236.1,HV,HODosPS1,"PDS Doš. 31,33,39,42",0.0,0.08893660188427853,0.05339970453398265
49.195398600000004,16.654475599999998,Došlíkova 31a,VS HO Došlíkova,Juliánov,236.1,HV,HODosPS2,"PDS Doš. 44,45,46,48",0.0,0.08893660188427853,0.05339970453398265
49.195398600000004,16.654475599999998,Došlíkova 31a,VS HO Došlíkova,Juliánov,236.1,HV,HODosPS3,"PDS Slat.1,31 Líš.40",0.0,0.08893660188427853,0.05339970453398265
49.195398600000004,16.654475599999998,Došlíkova 31a,VS HO Došlíkova,Juliánov,236.1,HV,DosPS1MT,"Měření Doš. 31,33,39,42",0.0,0.08893660188427853,0.05339970453398265
49.195398600000004,16.654475599999998,Došlíkova 31a,VS HO Došlíkova,Juliánov,236.1,HV,DosPS2MT,"Měření Doš. 44,45,46,48",0.0,0.08893660188427853,0.05339970453398265
49.195398600000004,16.654475599999998,Došlíkova 31a,VS HO Došlíkova,Juliánov,236.1,HV,DosPS3MT,"Měření Slat.1,31 Líš.40",0.0,0.08893660188427853,0.05339970453398265
49.2143203,16.623956099999997,Drobného 38/40,Drobného 38/40,Černá Pole,243.3,HV,VSDelSTR,Drobného 38/40 nem.DELTA,0.003244495867284165,0.1503387843548392,0.11660110261748233
49.2085994,16.6002669,Dřevařská 33,VS Dřevařská 31,Ponava,226.3,HV,VSD31STR,Výměník VS Dřevařská 31,0.023640895934812806,0.08025852854169177,0.09365256641103527
49.213032500000004,16.5501508,Dubová 17,PK E5 Dubov  17,Jundrov,230.3,PK,E5DubKOT,Kotelna E5 Dubova 17,0.0,0.2574058547314198,0.32679684078089016
49.211718299999994,16.5487519,Dubová 1a,PK E3 Dubová 1a,Jundrov,230.5,PK,E3DubKOT,Kotle E3 Dubová,0.0,0.3387583491412321,0.41751372430655
49.211718299999994,16.5487519,Dubová 1a,PK E3 Dubová 1a,Jundrov,230.5,PK,E3DubSTR,Strojovna  E3 Dubová,0.0,0.3387583491412321,0.41751372430655
49.2137381,16.5503375,Dubová 23a,PK E4 Dubová 23a,Jundrov,229.9,PK,E4DubKOT,Kotle E4 Dubová,0.0,0.256663061502387,0.3009723726377449
49.2137381,16.5503375,Dubová 23a,PK E4 Dubová 23a,Jundrov,229.9,PK,E4DubSTR,Strojovna  E4 Dubová,0.0,0.256663061502387,0.3009723726377449
49.1698589,16.5582431,Dunajská 10,PK K2 Dunajská,Lískovec,248.5,PK,K2DunKOT,Kotelna K2 Dunajská,0.0,0.006101107524012293,0.060051660955675545
49.1698589,16.5582431,Dunajská 10,PK K2 Dunajská,Lískovec,248.5,PK,K2DunSTR,Strojovna K2 Dunajská,0.0,0.006101107524012293,0.060051660955675545
49.168701399999996,16.5639972,Dunajská 1a,PK K4 Dunajská 1a,Lískovec,259.7,PK,K4VltKOT,Kotelna K4 Dunjaská,0.0,0.027021945202279594,0.0853987309149695
49.168701399999996,16.5639972,Dunajská 1a,PK K4 Dunajská 1a,Lískovec,259.7,PK,K4VltSTR,Strojovna K4 Dunajská,0.0,0.027021945202279594,0.0853987309149695
49.1701331,16.5555864,Dunajská 47,PK K1 Dunajská,Lískovec,242.7,PK,K1DunKOT,Kotelna K1 Dunajská,0.06177759084069299,0.011620545169121685,0.05805643890842136
49.1701331,16.5555864,Dunajská 47,PK K1 Dunajská,Lískovec,242.7,PK,K1DunSTR,Strojovna K1 Dunajská,0.06177759084069299,0.011620545169121685,0.05805643890842136
49.186426399999995,16.6314536,Elišky Krásnohorské 15,VS El.Krásnoho.Mš,Černovice,200.0,PV,VSEMsSTR,VS MŠ El.Krásnohorské,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,VSEKrTOP,VS Elišky Krásnohorské,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,VSEKrMT,Měření E.Krásnohorské,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsEKr24,Pds El. Krásnohorské 24b,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsEKr28,Pds El. Krásnohorské 28b,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsEKr30,Pds El. Krásnohorské 30b,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsPre_3,Pds Přední 3b,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsPre_5,Pds Přední 5b,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsPre_7,Pds Přední 7,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsBla_3,Pds Blatouchova 3b,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsBla_5,Pds Blatouchova 5b,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsBla_7,Pds Blatouchova 7,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsKov_3,Pds Kovácká 3b,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsKov_5,Pds Kovácká 5b,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsKov_7,Pds Ková,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsKov_9,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsReh48,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,PdsArchi,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,EKr24MT,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,EKr28MT,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,EKr30MT,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,Pre_3MT,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,Pre_5MT,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,Pre_7MT,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,Bla_3MT,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,Bla_5MT,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,Bla_7MT,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,Kov_3MT,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,Kov_5MT,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,Kov_7MT,,0.0,0.0033431300810416323,0.012263367189499502
49.186426399999995,16.6314536,Elišky Krásnohorské 22,VS El.Krásnoho.22,Černovice,200.0,PV,Kov_9MT,,0.0,0.0033431300810416323,0.012263367189499502
49.2095311,16.6775403,Elplova 38,VS4 Elplova 38,Líšeň,325.5,HV,VS4ElKOT,Kotle VS4 Elpova,0.0,0.014565515147704468,0.09660609220661621
49.2095311,16.6775403,Elplova 38,VS4 Elplova 38,Líšeň,325.5,HV,VS4ElSTR,Stroj. VS4 Elpova,0.0,0.014565515147704468,0.09660609220661621
49.2095311,16.6775403,Elplova 38,VS4 Elplova 38,Líšeň,325.5,HV,VS4ElMT,Měření VS4 Elpova,0.0,0.014565515147704468,0.09660609220661621
49.2095311,16.6775403,Elplova 38,VS4 Elplova 38,Líšeň,325.5,HV,VS4ElPS1,"PDS Elpova 32,34,36",0.0,0.014565515147704468,0.09660609220661621
49.2095311,16.6775403,Elplova 38,VS4 Elplova 38,Líšeň,325.5,HV,VS4ElPS2,"PDS Poláčkova 1-11,2-12",0.0,0.014565515147704468,0.09660609220661621
49.2095311,16.6775403,Elplova 38,VS4 Elplova 38,Líšeň,325.5,HV,VS4ElPS3,PDS Poláčkova 13MŠ,0.0,0.014565515147704468,0.09660609220661621
49.2095311,16.6775403,Elplova 38,VS4 Elplova 38,Líšeň,325.5,HV,ElpPS1MT,"Měř. Elpova 32,34,36",0.0,0.014565515147704468,0.09660609220661621
49.2095311,16.6775403,Elplova 38,VS4 Elplova 38,Líšeň,325.5,HV,ElpPS2MT,"Měř. Poláčkova 1-11,2-12",0.0,0.014565515147704468,0.09660609220661621
49.2095311,16.6775403,Elplova 38,VS4 Elplova 38,Líšeň,325.5,HV,ElpPS3MT,Měř. Poláčkova 13MŠ,0.0,0.014565515147704468,0.09660609220661621
49.2283189,16.6214236,Fillova 14,HO11 Fillova 14,Lesná,282.5,HV,HO11FKOT,Kotle HO11 Fillova,0.5507981671862475,0.5707861846407597,0.36505105587828207
49.2283189,16.6214236,Fillova 14,HO11 Fillova 14,Lesná,282.5,HV,HO11FSTR,Stroj. HO11 Fillova,0.5507981671862475,0.5707861846407597,0.36505105587828207
49.2283189,16.6214236,Fillova 14,HO11 Fillova 14,Lesná,282.5,HV,HO11FMT,Měř. HO11 Fillova,0.5507981671862475,0.5707861846407597,0.36505105587828207
49.2283189,16.6214236,Fillova 14,HO11 Fillova 14,Lesná,282.5,HV,HO11_MT,Měř. Fillova,0.5507981671862475,0.5707861846407597,0.36505105587828207
49.217985799999994,16.5112844,Fleischnerova 1b,PKKB5 Fleischne.1b,Bystrc,302.7,PK,K5FleKOT,Kotle KB5 Fleischnerova,0.0,0.047311496265685614,0.18758776683752093
49.217985799999994,16.5112844,Fleischnerova 1b,PKKB5 Fleischne.1b,Bystrc,302.7,PK,K5FleSTR,Stroj. KB5 Fleischnerova,0.0,0.047311496265685614,0.18758776683752093
49.2175222,16.5769981,Foerstrova 1,VS Foerstrova 17,Žabovřesky,235.2,HV,VFo17STR,Strojovna Foerstrova 17,0.016236483373821855,0.009124927460257672,0.0663276365460562
49.2175222,16.5769981,Foerstrova 1,VS Foerstrova 17,Žabovřesky,235.2,HV,VsFo17MT,Měření Foersterova 17,0.016236483373821855,0.009124927460257672,0.0663276365460562
49.21585220000001,16.5770186,Foerstrova 3,VS Foerstrova 3,Žabovřesky,228.5,HV,VsFo3STR,Strojovna Foerstrova 3,0.06828223323896905,0.012176240243307311,0.06551611083406882
49.21585220000001,16.5770186,Foerstrova 3,VS Foerstrova 3,Žabovřesky,228.5,HV,VsFo3MT,Měření Foersterova 3,0.06828223323896905,0.012176240243307311,0.06551611083406882
49.216605799999996,16.5778956,Foerstrova 4,VS Foerstrova 4,Žabovřesky,232.9,HV,VsFo4STR,Strojovna Foerstrova 4,0.06077928129945954,0.010782378701191395,0.06017261499106658
49.216605799999996,16.5778956,Foerstrova 4,VS Foerstrova 4,Žabovřesky,232.9,HV,VsFo4MT,Měření Foersterova 4,0.06077928129945954,0.010782378701191395,0.06017261499106658
49.2160528,16.5771881,Foerstrova 5,VS Foerstrova 5,Žabovřesky,229.6,HV,VsFo5STR,Strojovna Foerstrova 5,0.06828223323896905,0.009925725187576341,0.06440061485885037
49.2160528,16.5771881,Foerstrova 5,VS Foerstrova 5,Žabovřesky,229.6,HV,VsFo5MT,Měření Foersterova 5,0.06828223323896905,0.009925725187576341,0.06440061485885037
49.2168042,16.5777369,Foerstrova 6,VS Foerstrova 6,Žabovřesky,233.3,HV,VsFo6STR,Strojovna Foerstrova 6,0.054660670113355285,0.01023942486466824,0.06209078681018775
49.2168042,16.5777369,Foerstrova 6,VS Foerstrova 6,Žabovřesky,233.3,HV,VsFo6MT,Měření Foersterova 6,0.054660670113355285,0.01023942486466824,0.06209078681018775
49.216244700000004,16.57702,Foerstrova 7,VS Foerstrova 7,Žabovřesky,229.5,HV,VsFo7STR,Strojovna Foerstrova 7,0.06642780068844979,0.008908651570043532,0.06474245680281102
49.216244700000004,16.57702,Foerstrova 7,VS Foerstrova 7,Žabovřesky,229.5,HV,VsFo7MT,Měření Foersterova 7,0.06642780068844979,0.008908651570043532,0.06474245680281102
49.2171347,16.57773,Foerstrova 8,VS Foerstrova 8,Žabovřesky,234.6,HV,VsFo8STR,Strojovna Foerstrova 8,0.03177376144696483,0.01026079557314354,0.06397466736022493
49.2171347,16.57773,Foerstrova 8,VS Foerstrova 8,Žabovřesky,234.6,HV,VsFo8MT,Měření Foersterova 8,0.03177376144696483,0.01026079557314354,0.06397466736022493
49.216444700000004,16.5771931,Foerstrova 9,VS Foerstrova 9,Žabovřesky,230.3,HV,VsFo9STR,Strojovna Foerstrova 9,0.0643928730296069,0.009078218196793551,0.06389220475761301
49.216444700000004,16.5771931,Foerstrova 9,VS Foerstrova 9,Žabovřesky,230.3,HV,VsFo9MT,Měření Foersterova 9,0.0643928730296069,0.009078218196793551,0.06389220475761301
49.2203731,16.577755,Fričova 1,VS Fričova 1,Žabovřesky,253.8,HV,VsFr1STR,Strojovna Fricova 1,0.0,0.05379414789143354,0.08261544799425796
49.2203731,16.577755,Fričova 1,VS Fričova 1,Žabovřesky,253.8,HV,VsFri1MT,Měření Fricova 1,0.0,0.05379414789143354,0.08261544799425796
49.220180600000006,16.5775869,Fričova 2,VS Fričova 2,Žabovřesky,251.2,HV,VsFr2STR,Strojovna Fricova 2,0.0,0.05176908199700956,0.08140823804082006
49.220180600000006,16.5775869,Fričova 2,VS Fričova 2,Žabovřesky,251.2,HV,VsFri2MT,Měření Fricova 2,0.0,0.05176908199700956,0.08140823804082006
49.220180600000006,16.5775869,Fričova 3,VS Fričova 3,Žabovřesky,251.2,HV,VsFr3STR,Strojovna Fricova 3,0.0,0.05176908199700956,0.08140823804082006
49.220180600000006,16.5775869,Fričova 3,VS Fričova 3,Žabovřesky,251.2,HV,VsFri3MT,Měření Fricova 3,0.0,0.05176908199700956,0.08140823804082006
49.219985799999996,16.5767536,Fričova 4,VS Fričova 4,Žabovřesky,247.6,HV,VsFr4STR,Strojovna Fricova 4,0.0,0.03994000102543971,0.0865938721978843
49.219985799999996,16.5767536,Fričova 4,VS Fričova 4,Žabovřesky,247.6,HV,VsFri4MT,Měření Fricova 4,0.0,0.03994000102543971,0.0865938721978843
49.219985799999996,16.5774189,Fričova 5,VS Fričova 5,Žabovřesky,248.8,HV,VsFr5STR,Strojovna Fricova 5,0.0,0.047472900135003916,0.08053953776989836
49.219985799999996,16.5774189,Fričova 5,VS Fričova 5,Žabovřesky,248.8,HV,VsFri5MT,Měření Fricova 5,0.0,0.047472900135003916,0.08053953776989836
49.2197844,16.5769161,Fričova 6,VS Fričova 6,Žabovřesky,246.0,HV,VsFr6STR,Strojovna Fricova 6,0.0,0.03769238957620828,0.0825094982486474
49.2197844,16.5769161,Fričova 6,VS Fričova 6,Žabovřesky,246.0,HV,VsFri6MT,Měření Fricova 6,0.0,0.03769238957620828,0.0825094982486474
49.219784999999995,16.5775792,Fričova 7,VS Fričova 7,Žabovřesky,247.4,HV,VsFr7STR,Strojovna Fricova 7,0.0,0.04525470944247524,0.07731509020993373
49.219784999999995,16.5775792,Fričova 7,VS Fričova 7,Žabovřesky,247.4,HV,VsFri7MT,Měření Fricova 7,0.0,0.04525470944247524,0.07731509020993373
49.2352164,16.643168900000003,Fryčajova 145a,Pk Fryčajova,Obřany,243.2,PK,PkFryKOT,Pk Fryčajova kotle,0.0,0.20234238180799757,0.30097450017592
49.2352164,16.643168900000003,Fryčajova 145a,Pk Fryčajova,Obřany,243.2,PK,PkFrySTR,Pk Fryčajova Strojovna,0.0,0.20234238180799757,0.30097450017592
49.2352164,16.643168900000003,Fryčajova 145a,Pk Fryčajova,Obřany,243.2,PK,PkFryPS1,PDS Fryčajova 133-145,0.0,0.20234238180799757,0.30097450017592
49.2352164,16.643168900000003,Fryčajova 145a,Pk Fryčajova,Obřany,243.2,PK,PkFryPS2,PDS Fryčajova 149-157,0.0,0.20234238180799757,0.30097450017592
49.2352164,16.643168900000003,Fryčajova 145a,Pk Fryčajova,Obřany,243.2,PK,MTFryPS1,Sontex PDS Fryč. 133-145,0.0,0.20234238180799757,0.30097450017592
49.2352164,16.643168900000003,Fryčajova 145a,Pk Fryčajova,Obřany,243.2,PK,MTFryPS2,Sontex PDS Fryč. 149-157,0.0,0.20234238180799757,0.30097450017592
49.2202494,16.573517199999998,Gabriely Preissové 1,VS G.Preissové 1,Žabovřesky,247.7,HV,VsGP1STR,Strojovna G.Preissové 1,0.0,0.04453213253629496,0.11132046374231942
49.2202494,16.573517199999998,Gabriely Preissové 1,VS G.Preissové 1,Žabovřesky,247.7,HV,VsGPr1MT,Měření G.Preissové 1,0.0,0.04453213253629496,0.11132046374231942
49.2196281,16.573320300000002,Gabriely Preissové 2,VS G.Preissové 2,Žabovřesky,240.7,HV,VsGP2STR,Strojovna G.Preissové 2,0.0,0.04510886162384646,0.10509888276787485
49.2196281,16.573320300000002,Gabriely Preissové 2,VS G.Preissové 2,Žabovřesky,240.7,HV,VsGPr2MT,Měření G.Preissové 2,0.0,0.04510886162384646,0.10509888276787485
49.220448600000005,16.573683600000003,Gabriely Preissové 3,VS G.Preissové 3,Žabovřesky,250.6,HV,VsGP3STR,Strojovna G.Preissové 3,0.0,0.041384170893655724,0.11275143544478117
49.220448600000005,16.573683600000003,Gabriely Preissové 3,VS G.Preissové 3,Žabovřesky,250.6,HV,VsGPr3MT,Měření G.Preissové 3,0.0,0.041384170893655724,0.11275143544478117
49.2197967,16.5738586,Gabriely Preissové 4,VS G.Preissové 4,Žabovřesky,242.7,HV,VsGP4STR,Strojovna G.Preissové 4,0.0,0.025739426506025915,0.10453737116707755
49.2197967,16.5738586,Gabriely Preissové 4,VS G.Preissové 4,Žabovřesky,242.7,HV,VsGPr4MT,Měření G.Preissové 4,0.0,0.025739426506025915,0.10453737116707755
49.2203347,16.5742747,Gabriely Preissové 5,VS G.Preissové 5,Žabovřesky,248.5,HV,VsGP5STR,Strojovna G.Preissové 5,0.0,0.027145948636019077,0.10824495003806457
49.2203347,16.5742747,Gabriely Preissové 5,VS G.Preissové 5,Žabovřesky,248.5,HV,VsGPr5MT,Měření G.Preissové 5,0.0,0.027145948636019077,0.10824495003806457
49.2200239,16.574641399999997,Gabriely Preissové 6,VS G.Preissové 6,Žabovřesky,245.8,HV,VsGP6STR,Strojovna G.Preissové 6,0.0,0.015988344882899203,0.10270124984638036
49.2200239,16.574641399999997,Gabriely Preissové 6,VS G.Preissové 6,Žabovřesky,245.8,HV,VsGPr6MT,Měření G.Preissové 6,0.0,0.015988344882899203,0.10270124984638036
49.220535299999995,16.5744383,Gabriely Preissové 7,VS G.Preissové 7,Žabovřesky,250.5,HV,VsGP7STR,Strojovna G.Preissové 7,0.0,0.027117276690584502,0.11038755394760805
49.220535299999995,16.5744383,Gabriely Preissové 7,VS G.Preissové 7,Žabovřesky,250.5,HV,VsGPr7MT,Měření G.Preissové 7,0.0,0.027117276690584502,0.11038755394760805
49.2200356,16.5757606,Gabriely Preissové 8,VS G.Preissov.8 MŠ,Žabovřesky,245.9,HV,VsGP8STR,Strojov.G.Preissové 8 MŠ,0.0,0.029137331125514455,0.09653302149258357
49.2200356,16.5757606,Gabriely Preissové 8,VS G.Preissov.8 MŠ,Žabovřesky,245.9,HV,VsGPr8MT,Měření G.Preissové 8 MŠ,0.0,0.029137331125514455,0.09653302149258357
49.2304461,16.587556699999997,Galandauerova 1,VSHB3 Galandauero.,Královo Pole,247.7,HV,HB3GaKOT,Kotle HB3 Galandauerova,0.0,0.05904428537822748,0.0809082424674244
49.2304461,16.587556699999997,Galandauerova 1,VSHB3 Galandauero.,Královo Pole,247.7,HV,HB3GaStr,Stroj.HB3 Galandauerova,0.0,0.05904428537822748,0.0809082424674244
49.2304461,16.587556699999997,Galandauerova 1,VSHB3 Galandauero.,Královo Pole,247.7,HV,HB3GaMT,Měř. HB3 Galandauerova,0.0,0.05904428537822748,0.0809082424674244
49.2306319,16.5866728,Galandauerova 3,VS  Galandauer. 3,Královo Pole,249.6,HV,VsGa3STR,Strojovna Galandauer. 3,0.0,0.05585601023688286,0.07735222062465613
49.2306319,16.5866728,Galandauerova 3,VS  Galandauer. 3,Královo Pole,249.6,HV,VsGal3MT,Měření Galandauer. 3,0.0,0.05585601023688286,0.07735222062465613
